date_time,record_id,act_on_bike,act_in_vehicle,act_still,loc_home_duration,loc_study_duration,loc_workout_duration,sleep_duration,unlock_num_ep_0,act_walking
2019-02-22,87d88cba80cd67d705f61405fbe40da9,5.0,,1257.0,820.0,30.0,140.0,465.0,47,114.0
2019-02-23,87d88cba80cd67d705f61405fbe40da9,,109.0,1104.0,,30.0,100.0,390.0,86,227.0
2019-02-24,87d88cba80cd67d705f61405fbe40da9,,135.0,1118.0,210.0,,,540.0,60,186.0
2019-02-25,87d88cba80cd67d705f61405fbe40da9,,,1336.0,870.0,,150.0,465.0,29,104.0
2019-02-26,87d88cba80cd67d705f61405fbe40da9,,,1331.0,120.0,290.0,180.0,585.0,64,108.0
2019-02-27,87d88cba80cd67d705f61405fbe40da9,,,1317.0,820.0,160.0,53.0,510.0,52,123.0
2019-02-28,87d88cba80cd67d705f61405fbe40da9,,,1286.0,1056.0,,80.0,465.0,65,154.0
2019-03-01,87d88cba80cd67d705f61405fbe40da9,,,1198.0,20.0,170.0,32.0,420.0,42,241.0
2019-03-02,87d88cba80cd67d705f61405fbe40da9,,,1385.0,583.0,,90.0,465.0,46,55.0
2019-03-03,87d88cba80cd67d705f61405fbe40da9,,,1345.0,640.0,510.0,150.0,525.0,40,95.0
2019-03-04,87d88cba80cd67d705f61405fbe40da9,,,1319.0,700.0,150.0,130.0,405.0,43,121.0
2019-03-05,87d88cba80cd67d705f61405fbe40da9,,,1366.0,1060.0,,240.0,555.0,31,73.0
2019-03-06,87d88cba80cd67d705f61405fbe40da9,,,1338.0,840.0,110.0,150.0,480.0,29,102.0
2019-03-07,87d88cba80cd67d705f61405fbe40da9,,,1350.0,1010.0,130.0,130.0,765.0,48,89.0
2019-03-08,87d88cba80cd67d705f61405fbe40da9,,,1347.0,514.0,,180.0,540.0,25,93.0
2019-03-09,87d88cba80cd67d705f61405fbe40da9,,,1238.0,880.0,120.0,,660.0,49,202.0
2019-03-10,87d88cba80cd67d705f61405fbe40da9,,,1232.0,690.0,280.0,180.0,585.0,49,207.0
2019-03-11,87d88cba80cd67d705f61405fbe40da9,,362.0,953.0,440.0,,100.0,390.0,37,124.0
2019-03-12,87d88cba80cd67d705f61405fbe40da9,,91.0,1278.0,,,,585.0,20,70.0
2019-03-13,87d88cba80cd67d705f61405fbe40da9,,57.0,1358.0,,,,630.0,13,24.0
2019-03-14,87d88cba80cd67d705f61405fbe40da9,,106.0,1322.0,,,,585.0,16,12.0
2019-03-15,87d88cba80cd67d705f61405fbe40da9,,14.0,1400.0,,,,570.0,14,26.0
2019-03-16,87d88cba80cd67d705f61405fbe40da9,,76.0,1268.0,,,,900.0,15,96.0
2019-03-17,87d88cba80cd67d705f61405fbe40da9,5.0,207.0,1126.0,,,,495.0,8,102.0
2019-03-18,87d88cba80cd67d705f61405fbe40da9,,68.0,1344.0,,,,720.0,18,27.0
2019-03-19,87d88cba80cd67d705f61405fbe40da9,,111.0,1279.0,,,,705.0,15,50.0
2019-03-20,87d88cba80cd67d705f61405fbe40da9,,250.0,1123.0,,,,660.0,6,67.0
2019-03-21,87d88cba80cd67d705f61405fbe40da9,,135.0,1239.0,,,,735.0,19,66.0
2019-03-22,87d88cba80cd67d705f61405fbe40da9,,139.0,1182.0,,,,810.0,11,118.0
2019-03-23,87d88cba80cd67d705f61405fbe40da9,,64.0,1280.0,,,,585.0,15,96.0
2019-03-24,87d88cba80cd67d705f61405fbe40da9,,278.0,1112.0,310.0,,,720.0,22,50.0
2019-03-25,87d88cba80cd67d705f61405fbe40da9,,,1327.0,740.0,220.0,,585.0,30,113.0
2019-03-26,87d88cba80cd67d705f61405fbe40da9,,,1338.0,,560.0,,555.0,23,102.0
2019-03-27,87d88cba80cd67d705f61405fbe40da9,,,1335.0,705.0,460.0,80.0,450.0,43,105.0
2019-03-28,87d88cba80cd67d705f61405fbe40da9,,26.0,1221.0,782.0,190.0,120.0,510.0,37,191.0
2019-03-29,87d88cba80cd67d705f61405fbe40da9,,5.0,1207.0,50.0,200.0,200.0,495.0,35,228.0
2019-03-30,87d88cba80cd67d705f61405fbe40da9,,,1325.0,900.0,420.0,,600.0,41,115.0
2019-03-31,87d88cba80cd67d705f61405fbe40da9,,,1328.0,483.0,150.0,130.0,540.0,35,112.0
2019-04-01,87d88cba80cd67d705f61405fbe40da9,,,1302.0,755.0,80.0,170.0,525.0,28,138.0
2019-04-02,87d88cba80cd67d705f61405fbe40da9,,,1343.0,855.0,230.0,170.0,510.0,23,97.0
2019-04-03,87d88cba80cd67d705f61405fbe40da9,,,1261.0,820.0,403.0,30.0,480.0,43,178.0
2019-04-04,87d88cba80cd67d705f61405fbe40da9,,,1314.0,,577.0,90.0,510.0,32,126.0
2019-04-05,87d88cba80cd67d705f61405fbe40da9,,,1282.0,850.0,70.0,,420.0,27,158.0
2019-04-06,87d88cba80cd67d705f61405fbe40da9,,220.0,1036.0,510.0,,,540.0,36,184.0
2019-04-07,87d88cba80cd67d705f61405fbe40da9,,,1280.0,26.0,,100.0,540.0,42,160.0
2019-04-08,87d88cba80cd67d705f61405fbe40da9,,,1275.0,710.0,120.0,170.0,450.0,36,165.0
2019-04-09,87d88cba80cd67d705f61405fbe40da9,,3.0,1335.0,660.0,320.0,170.0,540.0,32,102.0
2019-04-10,87d88cba80cd67d705f61405fbe40da9,,,1325.0,940.0,190.0,90.0,510.0,45,115.0
2019-04-11,87d88cba80cd67d705f61405fbe40da9,,27.0,1270.0,605.0,410.0,140.0,315.0,39,142.0
2019-04-12,87d88cba80cd67d705f61405fbe40da9,,,1298.0,751.0,80.0,340.0,555.0,50,142.0
2019-04-13,87d88cba80cd67d705f61405fbe40da9,,,1210.0,670.0,100.0,,495.0,77,230.0
2019-04-14,87d88cba80cd67d705f61405fbe40da9,,,1332.0,790.0,,140.0,540.0,28,108.0
2019-04-15,87d88cba80cd67d705f61405fbe40da9,,,1317.0,740.0,200.0,130.0,480.0,48,123.0
2019-04-16,87d88cba80cd67d705f61405fbe40da9,11.0,22.0,1270.0,690.0,200.0,219.0,420.0,56,137.0
2019-04-17,87d88cba80cd67d705f61405fbe40da9,,,1359.0,820.0,140.0,,480.0,30,81.0
2019-04-18,87d88cba80cd67d705f61405fbe40da9,,,1330.0,841.0,210.0,110.0,525.0,59,110.0
2019-04-19,87d88cba80cd67d705f61405fbe40da9,,43.0,1202.0,730.0,80.0,40.0,420.0,74,194.0
2019-04-20,87d88cba80cd67d705f61405fbe40da9,,304.0,975.0,610.0,30.0,,435.0,51,160.0
2019-04-21,87d88cba80cd67d705f61405fbe40da9,,5.0,1248.0,722.0,110.0,90.0,405.0,48,186.0
2019-04-22,87d88cba80cd67d705f61405fbe40da9,,,1289.0,670.0,80.0,150.0,525.0,35,150.0
2019-04-23,87d88cba80cd67d705f61405fbe40da9,,,1309.0,830.0,350.0,129.0,450.0,45,131.0
2019-04-24,87d88cba80cd67d705f61405fbe40da9,,,1310.0,850.0,150.0,,480.0,36,130.0
2019-04-25,87d88cba80cd67d705f61405fbe40da9,,,1310.0,739.0,488.0,100.0,435.0,37,130.0
2019-04-26,87d88cba80cd67d705f61405fbe40da9,,,1279.0,780.0,210.0,30.0,450.0,51,161.0
2019-04-27,87d88cba80cd67d705f61405fbe40da9,,238.0,1065.0,770.0,,70.0,480.0,44,137.0
2019-04-28,87d88cba80cd67d705f61405fbe40da9,,,1319.0,640.0,530.0,70.0,660.0,40,121.0
2019-04-29,87d88cba80cd67d705f61405fbe40da9,,,1282.0,630.0,147.0,140.0,450.0,53,158.0
2019-04-30,87d88cba80cd67d705f61405fbe40da9,,,1314.0,903.0,290.0,90.0,600.0,39,126.0
2019-05-01,87d88cba80cd67d705f61405fbe40da9,,,1256.0,800.0,190.0,160.0,315.0,54,184.0
2019-05-02,87d88cba80cd67d705f61405fbe40da9,,,1327.0,620.0,560.0,110.0,570.0,34,112.0
2019-05-03,87d88cba80cd67d705f61405fbe40da9,,,1165.0,510.0,200.0,120.0,495.0,83,274.0
2019-05-04,87d88cba80cd67d705f61405fbe40da9,,,1239.0,900.0,130.0,90.0,435.0,87,196.0
2019-05-05,87d88cba80cd67d705f61405fbe40da9,,,1327.0,879.0,,,420.0,96,113.0
2019-05-06,87d88cba80cd67d705f61405fbe40da9,,,1244.0,265.0,388.0,120.0,255.0,57,196.0
2019-05-07,87d88cba80cd67d705f61405fbe40da9,,9.0,1278.0,790.0,253.0,70.0,480.0,49,153.0
2019-05-08,87d88cba80cd67d705f61405fbe40da9,,,1262.0,890.0,346.0,,435.0,55,178.0
2019-05-09,87d88cba80cd67d705f61405fbe40da9,,,1297.0,240.0,478.0,110.0,555.0,58,143.0
2019-05-10,87d88cba80cd67d705f61405fbe40da9,2.0,64.0,1213.0,660.0,200.0,,465.0,46,160.0
2019-05-11,87d88cba80cd67d705f61405fbe40da9,,10.0,1172.0,540.0,,,345.0,71,252.0
2019-05-12,87d88cba80cd67d705f61405fbe40da9,,,1081.0,767.0,80.0,,405.0,99,349.0
2019-05-13,87d88cba80cd67d705f61405fbe40da9,,,1287.0,740.0,80.0,140.0,465.0,57,153.0
2019-05-14,87d88cba80cd67d705f61405fbe40da9,,6.0,1223.0,490.0,590.0,,390.0,72,211.0
2019-05-15,87d88cba80cd67d705f61405fbe40da9,,,1264.0,679.0,280.0,,285.0,47,176.0
2019-05-16,87d88cba80cd67d705f61405fbe40da9,,,1197.0,50.0,500.0,,390.0,62,222.0
2019-05-17,87d88cba80cd67d705f61405fbe40da9,,,868.0,500.0,70.0,100.0,255.0,158,555.0
2019-05-18,87d88cba80cd67d705f61405fbe40da9,,17.0,1099.0,290.0,40.0,220.0,300.0,108,323.0
2019-05-19,87d88cba80cd67d705f61405fbe40da9,,,1278.0,580.0,70.0,,435.0,90,162.0
2019-05-20,87d88cba80cd67d705f61405fbe40da9,,,1272.0,300.0,346.0,,435.0,90,167.0
2019-05-21,87d88cba80cd67d705f61405fbe40da9,,,1287.0,40.0,530.0,70.0,480.0,78,153.0
2019-05-22,87d88cba80cd67d705f61405fbe40da9,,,1321.0,860.0,80.0,,465.0,87,119.0
2019-05-23,87d88cba80cd67d705f61405fbe40da9,,,1208.0,530.0,584.0,,465.0,62,232.0
2019-05-24,87d88cba80cd67d705f61405fbe40da9,,2.0,1114.0,540.0,170.0,,465.0,71,322.0
2019-05-25,87d88cba80cd67d705f61405fbe40da9,,,1106.0,200.0,,,360.0,125,330.0
2019-05-26,87d88cba80cd67d705f61405fbe40da9,,10.0,867.0,178.0,,,405.0,91,555.0
2019-05-27,87d88cba80cd67d705f61405fbe40da9,6.0,6.0,1170.0,568.0,150.0,40.0,285.0,86,258.0
2019-05-28,87d88cba80cd67d705f61405fbe40da9,,,1253.0,790.0,270.0,,645.0,65,184.0
2019-05-29,87d88cba80cd67d705f61405fbe40da9,,,1352.0,697.0,282.0,,570.0,65,88.0
2019-05-30,87d88cba80cd67d705f61405fbe40da9,,,1268.0,790.0,150.0,,465.0,68,171.0
2019-05-31,87d88cba80cd67d705f61405fbe40da9,,1.0,1294.0,750.0,140.0,,450.0,65,146.0
2019-06-01,87d88cba80cd67d705f61405fbe40da9,,,1309.0,650.0,107.0,,540.0,52,131.0
2019-06-02,87d88cba80cd67d705f61405fbe40da9,,320.0,1003.0,490.0,200.0,,360.0,57,116.0
2019-06-03,87d88cba80cd67d705f61405fbe40da9,,125.0,1156.0,,,,540.0,54,158.0
2019-06-04,87d88cba80cd67d705f61405fbe40da9,,7.0,1412.0,,,,1020.0,4,21.0
2019-06-05,87d88cba80cd67d705f61405fbe40da9,,56.0,963.0,,,,300.0,24,420.0
2019-06-06,87d88cba80cd67d705f61405fbe40da9,,27.0,897.0,,,,570.0,42,515.0
2019-06-07,87d88cba80cd67d705f61405fbe40da9,,60.0,1138.0,,,,495.0,34,241.0
2019-06-08,87d88cba80cd67d705f61405fbe40da9,,86.0,948.0,,,,660.0,44,406.0
2019-06-09,87d88cba80cd67d705f61405fbe40da9,,27.0,1077.0,,,,450.0,24,336.0
2019-06-10,87d88cba80cd67d705f61405fbe40da9,,54.0,1034.0,,,,705.0,44,352.0
2019-06-11,87d88cba80cd67d705f61405fbe40da9,12.0,149.0,1059.0,,,,120.0,106,218.0
2019-06-12,87d88cba80cd67d705f61405fbe40da9,,93.0,1219.0,,,,675.0,20,128.0
2019-06-13,87d88cba80cd67d705f61405fbe40da9,,68.0,1277.0,,,,585.0,29,95.0
2019-06-14,87d88cba80cd67d705f61405fbe40da9,,83.0,1206.0,,,,675.0,29,151.0
2019-06-15,87d88cba80cd67d705f61405fbe40da9,1.0,183.0,1055.0,,,,390.0,33,201.0
2019-06-16,87d88cba80cd67d705f61405fbe40da9,,35.0,1342.0,,,,435.0,23,63.0
2019-06-17,87d88cba80cd67d705f61405fbe40da9,,53.0,1316.0,,,,630.0,18,71.0
2019-06-18,87d88cba80cd67d705f61405fbe40da9,,98.0,1230.0,,,,435.0,29,111.0
2019-06-19,87d88cba80cd67d705f61405fbe40da9,,137.0,1213.0,,,,540.0,28,90.0
2019-06-20,87d88cba80cd67d705f61405fbe40da9,,338.0,921.0,172.0,,,360.0,63,172.0
2019-06-21,87d88cba80cd67d705f61405fbe40da9,,33.0,1133.0,414.0,40.0,130.0,420.0,60,274.0
2019-06-22,87d88cba80cd67d705f61405fbe40da9,,23.0,1094.0,940.0,,40.0,390.0,80,321.0
2019-06-23,87d88cba80cd67d705f61405fbe40da9,,31.0,1310.0,506.0,,,660.0,31,99.0
2019-06-24,87d88cba80cd67d705f61405fbe40da9,,,1270.0,980.0,110.0,26.0,285.0,52,170.0
2019-06-25,87d88cba80cd67d705f61405fbe40da9,,19.0,1306.0,1236.0,,,345.0,53,115.0
2019-06-26,87d88cba80cd67d705f61405fbe40da9,,41.0,1273.0,710.0,260.0,,420.0,30,126.0
2019-06-27,87d88cba80cd67d705f61405fbe40da9,,,1260.0,842.0,,,540.0,91,179.0
2019-06-28,87d88cba80cd67d705f61405fbe40da9,8.0,144.0,1108.0,555.0,,,390.0,52,179.0
2019-06-29,87d88cba80cd67d705f61405fbe40da9,,2.0,1235.0,,,,585.0,54,203.0
2019-06-30,87d88cba80cd67d705f61405fbe40da9,,161.0,1171.0,270.0,,,660.0,76,106.0
2019-07-01,87d88cba80cd67d705f61405fbe40da9,,20.0,1234.0,210.0,180.0,50.0,330.0,57,186.0
2019-07-02,87d88cba80cd67d705f61405fbe40da9,,18.0,1191.0,497.0,190.0,70.0,375.0,57,230.0
2019-07-03,87d88cba80cd67d705f61405fbe40da9,,,1055.0,631.0,170.0,,480.0,68,383.0
2019-07-04,87d88cba80cd67d705f61405fbe40da9,,28.0,966.0,110.0,,,375.0,121,442.0
2019-07-05,87d88cba80cd67d705f61405fbe40da9,3.0,35.0,1131.0,218.0,,,255.0,75,268.0
2019-07-06,87d88cba80cd67d705f61405fbe40da9,,9.0,1197.0,460.0,,,495.0,68,233.0
2019-07-07,87d88cba80cd67d705f61405fbe40da9,6.0,1.0,1266.0,1046.0,,,630.0,43,166.0
2019-07-08,87d88cba80cd67d705f61405fbe40da9,,,1284.0,110.0,,80.0,390.0,47,156.0
2019-07-09,87d88cba80cd67d705f61405fbe40da9,,,1373.0,830.0,,,390.0,34,67.0
2019-07-10,87d88cba80cd67d705f61405fbe40da9,,3.0,1350.0,730.0,179.0,,510.0,49,87.0
2019-07-11,87d88cba80cd67d705f61405fbe40da9,2.0,4.0,1318.0,890.0,70.0,30.0,600.0,52,116.0
2019-07-12,87d88cba80cd67d705f61405fbe40da9,,,1260.0,1203.0,,,465.0,58,180.0
2019-07-13,87d88cba80cd67d705f61405fbe40da9,,55.0,968.0,838.0,,60.0,585.0,95,413.0
2019-07-14,87d88cba80cd67d705f61405fbe40da9,,24.0,1291.0,1070.0,,,270.0,41,126.0
2019-07-15,87d88cba80cd67d705f61405fbe40da9,,,1315.0,277.0,200.0,,465.0,52,125.0
2019-07-16,87d88cba80cd67d705f61405fbe40da9,,,1273.0,860.0,,23.0,480.0,86,167.0
2019-07-17,87d88cba80cd67d705f61405fbe40da9,,1.0,1336.0,770.0,,120.0,450.0,54,103.0
2019-07-18,87d88cba80cd67d705f61405fbe40da9,,,1305.0,130.0,,80.0,510.0,16,135.0
2019-07-19,87d88cba80cd67d705f61405fbe40da9,28.0,23.0,1082.0,,,,510.0,16,307.0
2019-07-20,87d88cba80cd67d705f61405fbe40da9,20.0,17.0,1103.0,485.0,,,570.0,17,297.0
2019-07-21,87d88cba80cd67d705f61405fbe40da9,,36.0,1262.0,1120.0,,53.0,510.0,48,141.0
2019-07-22,87d88cba80cd67d705f61405fbe40da9,,2.0,1311.0,640.0,250.0,100.0,450.0,47,127.0
2019-07-23,87d88cba80cd67d705f61405fbe40da9,,,1275.0,1020.0,,100.0,330.0,50,165.0
2019-07-24,87d88cba80cd67d705f61405fbe40da9,,,1262.0,900.0,220.0,62.0,480.0,75,178.0
2019-07-25,87d88cba80cd67d705f61405fbe40da9,,5.0,1306.0,983.0,,80.0,450.0,56,128.0
2019-07-26,87d88cba80cd67d705f61405fbe40da9,,33.0,1056.0,530.0,70.0,110.0,390.0,63,349.0
2019-07-27,87d88cba80cd67d705f61405fbe40da9,,51.0,1099.0,680.0,,,345.0,148,287.0
2019-07-28,87d88cba80cd67d705f61405fbe40da9,,14.0,1240.0,974.0,,134.0,435.0,99,185.0
2019-07-29,87d88cba80cd67d705f61405fbe40da9,,3.0,1315.0,500.0,,120.0,375.0,99,122.0
2019-07-30,87d88cba80cd67d705f61405fbe40da9,,27.0,1271.0,1002.0,220.0,110.0,465.0,84,142.0
2019-07-31,87d88cba80cd67d705f61405fbe40da9,,,1331.0,1030.0,,80.0,570.0,64,109.0
2019-08-01,87d88cba80cd67d705f61405fbe40da9,,24.0,1325.0,,,,450.0,16,91.0
2019-08-02,87d88cba80cd67d705f61405fbe40da9,20.0,384.0,847.0,,,,390.0,38,188.0
2019-08-03,87d88cba80cd67d705f61405fbe40da9,,88.0,1242.0,,,,540.0,37,110.0
2019-08-04,87d88cba80cd67d705f61405fbe40da9,7.0,262.0,1039.0,300.0,,,480.0,57,133.0
2019-08-05,87d88cba80cd67d705f61405fbe40da9,1.0,2.0,1304.0,630.0,,108.0,375.0,51,132.0
2019-08-06,87d88cba80cd67d705f61405fbe40da9,,,1360.0,796.0,210.0,100.0,630.0,54,80.0
2019-08-07,87d88cba80cd67d705f61405fbe40da9,,,1336.0,760.0,180.0,180.0,435.0,47,103.0
2019-08-08,87d88cba80cd67d705f61405fbe40da9,,,1304.0,1020.0,,100.0,585.0,82,135.0
2019-08-09,87d88cba80cd67d705f61405fbe40da9,,32.0,1098.0,837.0,,145.0,360.0,105,308.0
2019-08-10,87d88cba80cd67d705f61405fbe40da9,,48.0,988.0,457.0,,40.0,225.0,65,401.0
2019-08-11,87d88cba80cd67d705f61405fbe40da9,1.0,20.0,1139.0,260.0,,150.0,450.0,67,273.0
2019-08-12,87d88cba80cd67d705f61405fbe40da9,,17.0,1290.0,670.0,220.0,100.0,375.0,40,133.0
2019-08-13,87d88cba80cd67d705f61405fbe40da9,,,1360.0,300.0,120.0,90.0,630.0,59,80.0
2019-08-14,87d88cba80cd67d705f61405fbe40da9,,,1228.0,900.0,200.0,170.0,420.0,78,212.0
2019-08-15,87d88cba80cd67d705f61405fbe40da9,,4.0,1233.0,335.0,,100.0,540.0,82,201.0
2019-08-16,87d88cba80cd67d705f61405fbe40da9,,9.0,1133.0,764.0,,172.0,435.0,100,296.0
2019-08-17,87d88cba80cd67d705f61405fbe40da9,,353.0,874.0,,,,450.0,44,212.0
2019-08-18,87d88cba80cd67d705f61405fbe40da9,,96.0,1205.0,,,,585.0,33,138.0
2019-08-19,87d88cba80cd67d705f61405fbe40da9,,84.0,1228.0,,,,540.0,41,128.0
2019-08-20,87d88cba80cd67d705f61405fbe40da9,,106.0,1117.0,,,,555.0,46,216.0
2019-08-21,87d88cba80cd67d705f61405fbe40da9,,274.0,992.0,,,,450.0,44,174.0
2019-08-22,87d88cba80cd67d705f61405fbe40da9,,77.0,1123.0,,,,630.0,52,240.0
2019-08-23,87d88cba80cd67d705f61405fbe40da9,,271.0,1090.0,,,,495.0,29,79.0
2019-08-24,87d88cba80cd67d705f61405fbe40da9,1.0,34.0,1261.0,,,,570.0,45,144.0
2019-08-25,87d88cba80cd67d705f61405fbe40da9,,211.0,1132.0,,,,585.0,48,97.0
2019-08-26,87d88cba80cd67d705f61405fbe40da9,,83.0,1283.0,,,,585.0,53,73.0
2019-08-27,87d88cba80cd67d705f61405fbe40da9,,50.0,1304.0,,,,615.0,28,86.0
2019-08-28,87d88cba80cd67d705f61405fbe40da9,,38.0,1367.0,,,,660.0,26,35.0
2019-08-29,87d88cba80cd67d705f61405fbe40da9,,203.0,1128.0,,,,465.0,31,109.0
2019-08-30,87d88cba80cd67d705f61405fbe40da9,,100.0,1193.0,,,,525.0,25,144.0
2019-08-31,87d88cba80cd67d705f61405fbe40da9,,79.0,1173.0,,,,510.0,44,188.0
2019-09-01,87d88cba80cd67d705f61405fbe40da9,,15.0,1186.0,,,,450.0,42,239.0
2019-09-02,87d88cba80cd67d705f61405fbe40da9,61.0,8.0,1187.0,,,,495.0,40,141.0
2019-09-03,87d88cba80cd67d705f61405fbe40da9,,23.0,1322.0,,,,540.0,17,96.0
2019-09-04,87d88cba80cd67d705f61405fbe40da9,52.0,27.0,1145.0,,,,525.0,45,162.0
2019-09-05,87d88cba80cd67d705f61405fbe40da9,5.0,14.0,1247.0,,,,555.0,92,116.0
2019-09-06,87d88cba80cd67d705f61405fbe40da9,7.0,3.0,992.0,,,,510.0,73,362.0
2019-09-07,87d88cba80cd67d705f61405fbe40da9,,,983.0,,,,405.0,80,454.0
2019-09-08,87d88cba80cd67d705f61405fbe40da9,1.0,92.0,1014.0,,,,405.0,29,333.0
2019-09-09,87d88cba80cd67d705f61405fbe40da9,44.0,19.0,981.0,,,,510.0,42,396.0
2019-09-10,87d88cba80cd67d705f61405fbe40da9,8.0,6.0,1308.0,,,,465.0,61,102.0
2019-09-11,87d88cba80cd67d705f61405fbe40da9,,7.0,1120.0,,,,555.0,64,283.0
2019-09-12,87d88cba80cd67d705f61405fbe40da9,,15.0,1144.0,,,,465.0,44,281.0
2019-09-13,87d88cba80cd67d705f61405fbe40da9,1.0,31.0,1061.0,,,,450.0,53,310.0
2019-09-14,87d88cba80cd67d705f61405fbe40da9,,,1265.0,,,,435.0,53,117.0
2019-09-15,87d88cba80cd67d705f61405fbe40da9,,35.0,1143.0,,,,510.0,51,261.0
2019-09-16,87d88cba80cd67d705f61405fbe40da9,5.0,156.0,1099.0,,,,510.0,10,181.0
2019-09-17,87d88cba80cd67d705f61405fbe40da9,,13.0,1185.0,,,,585.0,46,214.0
2019-09-18,87d88cba80cd67d705f61405fbe40da9,,3.0,1276.0,,,,540.0,27,110.0
2019-09-19,87d88cba80cd67d705f61405fbe40da9,,4.0,1264.0,,,,645.0,37,172.0
2019-09-20,87d88cba80cd67d705f61405fbe40da9,9.0,10.0,1140.0,91.0,,,495.0,42,242.0
2019-09-21,87d88cba80cd67d705f61405fbe40da9,,,1267.0,550.0,,,585.0,90,141.0
2019-09-22,87d88cba80cd67d705f61405fbe40da9,,106.0,1099.0,380.0,,,585.0,49,235.0
2019-09-23,87d88cba80cd67d705f61405fbe40da9,,9.0,1251.0,130.0,,,570.0,48,139.0
2019-09-24,87d88cba80cd67d705f61405fbe40da9,3.0,8.0,1290.0,899.0,,,375.0,63,89.0
2019-09-25,87d88cba80cd67d705f61405fbe40da9,,15.0,1234.0,890.0,,,570.0,43,185.0
2019-09-26,87d88cba80cd67d705f61405fbe40da9,1.0,17.0,1228.0,250.0,,,360.0,74,160.0
2019-09-27,87d88cba80cd67d705f61405fbe40da9,,30.0,1044.0,671.0,,,405.0,90,360.0
2019-09-28,87d88cba80cd67d705f61405fbe40da9,,3.0,1096.0,550.0,,,390.0,26,339.0
2019-09-29,87d88cba80cd67d705f61405fbe40da9,12.0,26.0,1193.0,350.0,,,615.0,37,209.0
2019-09-30,87d88cba80cd67d705f61405fbe40da9,,27.0,1239.0,841.0,,,525.0,60,174.0
2019-10-01,87d88cba80cd67d705f61405fbe40da9,,52.0,1114.0,810.0,,,465.0,53,274.0
2019-10-02,87d88cba80cd67d705f61405fbe40da9,20.0,7.0,1286.0,890.0,,,390.0,57,106.0
2019-10-03,87d88cba80cd67d705f61405fbe40da9,7.0,17.0,1193.0,780.0,,,480.0,51,179.0
2019-10-04,87d88cba80cd67d705f61405fbe40da9,,224.0,851.0,,,,360.0,47,364.0
2019-10-05,87d88cba80cd67d705f61405fbe40da9,17.0,,927.0,,,,525.0,26,495.0
2019-10-06,87d88cba80cd67d705f61405fbe40da9,20.0,15.0,1276.0,,,,585.0,43,129.0
2019-10-07,87d88cba80cd67d705f61405fbe40da9,17.0,240.0,927.0,,,,525.0,62,255.0
2019-10-08,87d88cba80cd67d705f61405fbe40da9,7.0,203.0,912.0,,,,480.0,44,277.0
2019-10-09,87d88cba80cd67d705f61405fbe40da9,51.0,153.0,1072.0,,,,510.0,52,164.0
2019-10-10,87d88cba80cd67d705f61405fbe40da9,,,1169.0,,,,675.0,66,210.0
2019-10-11,87d88cba80cd67d705f61405fbe40da9,,302.0,954.0,,,,555.0,34,184.0
2019-10-12,87d88cba80cd67d705f61405fbe40da9,,393.0,740.0,,,,120.0,51,270.0
2019-10-13,87d88cba80cd67d705f61405fbe40da9,3.0,8.0,1201.0,,,,435.0,60,193.0
2019-10-14,87d88cba80cd67d705f61405fbe40da9,4.0,21.0,1257.0,,,,375.0,49,114.0
2019-10-15,87d88cba80cd67d705f61405fbe40da9,23.0,19.0,1163.0,,,,465.0,58,179.0
2019-10-16,87d88cba80cd67d705f61405fbe40da9,,21.0,1267.0,,,,570.0,42,152.0
2019-10-17,87d88cba80cd67d705f61405fbe40da9,,16.0,1204.0,,,,495.0,40,219.0
2019-10-18,87d88cba80cd67d705f61405fbe40da9,7.0,9.0,1239.0,,,,495.0,43,139.0
2019-10-19,87d88cba80cd67d705f61405fbe40da9,,75.0,1142.0,,,,480.0,94,223.0
2019-10-20,87d88cba80cd67d705f61405fbe40da9,8.0,8.0,1189.0,,,,405.0,61,171.0
2019-10-21,87d88cba80cd67d705f61405fbe40da9,3.0,19.0,1247.0,,,,480.0,40,127.0
2019-10-22,87d88cba80cd67d705f61405fbe40da9,,15.0,1192.0,,,,465.0,43,192.0
2019-10-23,87d88cba80cd67d705f61405fbe40da9,4.0,21.0,1176.0,,,,360.0,45,157.0
2019-10-24,87d88cba80cd67d705f61405fbe40da9,1.0,15.0,1124.0,,,,495.0,51,207.0
2019-10-25,87d88cba80cd67d705f61405fbe40da9,,5.0,1093.0,,,,465.0,51,342.0
2019-10-26,87d88cba80cd67d705f61405fbe40da9,31.0,91.0,866.0,,,,420.0,65,446.0
2019-10-27,87d88cba80cd67d705f61405fbe40da9,,116.0,769.0,,,,405.0,62,555.0
2019-10-28,87d88cba80cd67d705f61405fbe40da9,4.0,7.0,1053.0,,,,480.0,66,316.0
2019-10-29,87d88cba80cd67d705f61405fbe40da9,,24.0,1302.0,,,,375.0,44,114.0
2019-10-30,87d88cba80cd67d705f61405fbe40da9,,13.0,1046.0,,,,600.0,101,380.0
2019-10-31,87d88cba80cd67d705f61405fbe40da9,19.0,17.0,1008.0,,,,450.0,101,393.0
2019-11-01,87d88cba80cd67d705f61405fbe40da9,,19.0,1077.0,,,,375.0,96,316.0
2019-11-02,87d88cba80cd67d705f61405fbe40da9,,15.0,1239.0,,,,405.0,79,160.0
2019-11-03,87d88cba80cd67d705f61405fbe40da9,,,1322.0,,,,405.0,79,79.0
